"T","Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-0.55046013674748,1.97662642945289,1.11358322827351,-0.770022554063559,0.678128915507108,0.0585615397563684,-1.61018892428086,-1.35388204417728,0.0448942239236002,-0.404664861857952,0.734811888284638,-1.58954868631853
-2.93193807174792,-3.46415232787008,-0.307978157620061,-0.389289348523823,-1.35897593449966,0.415966138780981,-1.1975975680494,0.0676513042556898,0.525075597330898,-0.402774116013704,-0.56697270980102,-0.539246497823095
2.01385899225312,1.9089547542825,-0.668864950918727,0.735786329239174,0.311172083565277,-1.06188123613252,-0.688492290711513,0.668553266568914,0.14377202263415,0.354101889245554,0.540885115656419,0.243346547095475
3.2763493202632,4.39721674989773,-0.420846292677964,1.27857697192854,-0.727211192741,-0.774897546626996,1.07602008891705,1.26943064219134,-0.114643766322385,-0.248659318972965,0.743446453910852,0.318465442899909
0.799160182877554,-0.118538800953982,-0.643840492181659,0.9644099978109,-0.286861670885177,-1.16892218486456,-1.09243150786407,1.0651310036727,-0.887689403675363,-0.307129306984231,-0.480435608790213,-0.368285887532947
3.20410594657708,4.25490445875698,-0.647990061031155,0.882212753571863,1.90869374719083,0.60761904129322,0.449041988386267,2.02544162810125,2.29128549378469,1.04309744640027,1.14027858694228,-0.0799618546198308
-0.421490476645808,5.40804584120564,-0.394316451533493,-0.406502547879852,-0.869646958619201,-0.03940593187151,-0.66990356923476,-0.343328646591553,1.08212047222584,-1.73762253718402,-0.254715893964799,0.299153929475164
1.28109792551288,0.587562013943284,-0.728574720054276,0.274864947754205,-0.413298100747007,0.680569450687574,0.859454649636361,-0.0927034136493453,-0.849893056454812,0.821766620881296,1.00875759836721,-0.099515059431577
1.24884405813551,11.099474978851,0.71946718646317,1.04961118174055,0.310615209169828,0.368300334370617,-0.113128890633267,0.958068687207398,0.0285123240006118,-0.735268739393263,-1.3359318304438,0.253386567698068
3.48208673160544,3.07350716840942,0.179896652894605,1.21608633901299,1.25203348505232,0.916180141102537,0.78450594417274,-0.647511613132159,1.55902592989921,0.764481324052962,-0.631007854339058,-0.529095562043239
4.79219328056881,4.14416929051725,-0.175486744957607,1.19444977400729,-0.785527159170757,-0.0700183613747394,-0.137658109404761,0.627154088712689,-0.398719813961573,0.687394834822812,0.279140642662638,-0.605603579207605
0.588525338684347,6.58894484102029,-1.50968732847645,-0.865292962321082,-0.534778604808432,-0.144199198932447,-1.4616748429603,-1.12817309122478,-0.144926081508413,-1.17632664793789,-1.46979068647873,-1.18146199983928
0.742414473760479,-7.68737540436952,-0.633728478153057,-1.16298063496475,0.742594810980588,0.377279432751144,-0.772556897022265,0.136261734587703,0.510011701204642,0.105745011360485,0.324282199703024,-1.58808719600262
1.74670066609223,-6.52057168808225,-1.44162223012396,0.0683228128932744,0.169171533664582,-1.28107283753583,0.77294535123701,-0.440692090208889,0.267250610959972,1.3324985813317,-1.78570019773708,-0.413828283707582
0.325615644667199,6.2418281905267,1.2544782185562,0.618324219766472,-0.685898357030983,0.646711818428617,1.10017407411203,-1.14526247724329,0.458263282305255,0.2135920161435,0.854234152610861,0.656825069252269
-0.230640671436821,-5.90951498823222,-0.0472800698477498,-0.696733653434697,0.456084568157086,-0.833147312377296,0.410544935602377,-0.896391543073227,-1.104192205748,-0.737216680771019,-1.10370621087385,0.229410529526305
2.01251042634314,0.340512932021374,0.702260009587111,0.601288811083422,-0.477210666582256,-0.930593441504051,0.793244883744725,0.529267582579963,0.177711372632074,0.8188728164087,1.20751199785929,1.2678097819934
4.71029122697492,7.57354758223923,-0.903696270513668,2.27278974387697,-0.89825742048747,-0.968619660594437,-1.37144991693149,-0.357224563080986,1.19601568416162,-0.14630207858089,1.25004960065462,1.68123856811601
1.89950553864864,-6.55435597138288,0.233097563733313,0.543646413815557,-1.363847001899,-0.434025250917895,-1.77958594286749,-1.33111080626731,0.759859435880071,-1.80502500078107,-0.785120837042725,0.0318574913837419
-1.51024612211964,-2.96782862419109,0.928714188710631,-0.961466116241503,-1.19389642174799,-1.09906968883414,-0.275351675212111,0.495328818937648,0.0498215659824854,-0.44243407063562,0.933335561716573,-0.0156794006409845
