"T","Y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10"
-0.442938474581535,-4.1597690211499,1.11358322827351,-0.770022554063559,0.678128915507108,0.0585615397563684,-1.61018892428086,-1.35388204417728,0.0448942239236002,-0.404664861857952,0.734811888284638,-1.58954868631853
-0.539277616127336,7.47296441944737,-0.307978157620061,-0.389289348523823,-1.35897593449966,0.415966138780981,-1.1975975680494,0.0676513042556898,0.525075597330898,-0.402774116013704,-0.56697270980102,-0.539246497823095
-0.0620835019224404,2.55090707074299,-0.668864950918727,0.735786329239174,0.311172083565277,-1.06188123613252,-0.688492290711513,0.668553266568914,0.14377202263415,0.354101889245554,0.540885115656419,0.243346547095475
4.60408080576827,10.5752878739441,-0.420846292677964,1.27857697192854,-0.727211192741,-0.774897546626996,1.07602008891705,1.26943064219134,-0.114643766322385,-0.248659318972965,0.743446453910852,0.318465442899909
2.57623592143249,7.47357236879377,-0.643840492181659,0.9644099978109,-0.286861670885177,-1.16892218486456,-1.09243150786407,1.0651310036727,-0.887689403675363,-0.307129306984231,-0.480435608790213,-0.368285887532947
4.25178427144336,11.2773924106689,-0.647990061031155,0.882212753571863,1.90869374719083,0.60761904129322,0.449041988386267,2.02544162810125,2.29128549378469,1.04309744640027,1.14027858694228,-0.0799618546198308
-1.26811005209014,1.74690571107456,-0.394316451533493,-0.406502547879852,-0.869646958619201,-0.03940593187151,-0.66990356923476,-0.343328646591553,1.08212047222584,-1.73762253718402,-0.254715893964799,0.299153929475164
2.19044311119234,5.14439394522847,-0.728574720054276,0.274864947754205,-0.413298100747007,0.680569450687574,0.859454649636361,-0.0927034136493453,-0.849893056454812,0.821766620881296,1.00875759836721,-0.099515059431577
4.45855811183564,17.739044244368,0.71946718646317,1.04961118174055,0.310615209169828,0.368300334370617,-0.113128890633267,0.958068687207398,0.0285123240006118,-0.735268739393263,-1.3359318304438,0.253386567698068
4.8266869864833,15.303696356063,0.179896652894605,1.21608633901299,1.25203348505232,0.916180141102537,0.78450594417274,-0.647511613132159,1.55902592989921,0.764481324052962,-0.631007854339058,-0.529095562043239
1.30353738746818,18.4125236367389,-0.175486744957607,1.19444977400729,-0.785527159170757,-0.0700183613747394,-0.137658109404761,0.627154088712689,-0.398719813961573,0.687394834822812,0.279140642662638,-0.605603579207605
2.52538183995246,0.12195673779519,-1.50968732847645,-0.865292962321082,-0.534778604808432,-0.144199198932447,-1.4616748429603,-1.12817309122478,-0.144926081508413,-1.17632664793789,-1.46979068647873,-1.18146199983928
-0.154662460231269,8.97117798383901,-0.633728478153057,-1.16298063496475,0.742594810980588,0.377279432751144,-0.772556897022265,0.136261734587703,0.510011701204642,0.105745011360485,0.324282199703024,-1.58808719600262
0.11809696294832,-8.37743847206474,-1.44162223012396,0.0683228128932744,0.169171533664582,-1.28107283753583,0.77294535123701,-0.440692090208889,0.267250610959972,1.3324985813317,-1.78570019773708,-0.413828283707582
3.69697381142649,1.24522331612953,1.2544782185562,0.618324219766472,-0.685898357030983,0.646711818428617,1.10017407411203,-1.14526247724329,0.458263282305255,0.2135920161435,0.854234152610861,0.656825069252269
0.577169627529012,4.12376204765041,-0.0472800698477498,-0.696733653434697,0.456084568157086,-0.833147312377296,0.410544935602377,-0.896391543073227,-1.104192205748,-0.737216680771019,-1.10370621087385,0.229410529526305
2.05996145772055,-0.947344077159943,0.702260009587111,0.601288811083422,-0.477210666582256,-0.930593441504051,0.793244883744725,0.529267582579963,0.177711372632074,0.8188728164087,1.20751199785929,1.2678097819934
5.46592107205565,20.359287699666,-0.903696270513668,2.27278974387697,-0.89825742048747,-0.968619660594437,-1.37144991693149,-0.357224563080986,1.19601568416162,-0.14630207858089,1.25004960065462,1.68123856811601
1.30558666967081,0.14630655762274,0.233097563733313,0.543646413815557,-1.363847001899,-0.434025250917895,-1.77958594286749,-1.33111080626731,0.759859435880071,-1.80502500078107,-0.785120837042725,0.0318574913837419
-1.4837938107012,-1.88236750734238,0.928714188710631,-0.961466116241503,-1.19389642174799,-1.09906968883414,-0.275351675212111,0.495328818937648,0.0498215659824854,-0.44243407063562,0.933335561716573,-0.0156794006409845
-0.776532252377302,-2.93369192156248,-0.434494124324449,-0.00689481054559122,0.616511608366779,-1.95283777558885,-0.604755903542057,-1.10501601206094,-0.422901505169862,0.821132426217828,-1.59181970099637,0.555704339589622
0.0454055950181952,-3.49965627722053,-2.24334317099043,-1.01855180874821,-1.66474769856708,0.253973954461306,-1.5629973601217,-0.350641304752688,-0.743354748769205,-2.01807493877357,0.765025002044804,0.879421493033909
-1.6089151077442,-1.3668004503534,-0.461061774870202,0.268044805800045,0.13733388008343,1.44213533053862,0.842471581944458,0.87582447509035,-0.672324375834796,-0.292794570012002,0.80677894359117,0.463057276458743
1.72065930682934,4.35309384819447,0.43057007705108,0.81659799183039,0.62269427206284,-0.356799365140371,1.37178329951363,1.39309217058321,2.42386176239376,-0.34583579536643,0.822198223226205,1.04026801614548
1.05773985747367,-1.78331976986414,1.32023602192324,0.875042922244292,1.67556355791883,0.109689297259834,-0.783065378769508,2.00111804768143,0.867729103001941,2.96461623017211,-0.636998272879271,0.0603525684463947
-2.1637063318586,0.343369270127273,-0.77920710492115,-0.98849573287406,-0.248862310648884,-0.203209585404168,-0.906568302194501,0.397345363795122,-1.11181146756709,-1.5254716037982,-2.15024062118697,-2.03515688918646
-0.332845101230486,-0.140274091784425,0.594713153167842,-0.727479514910969,-0.597016177410554,0.230176759207144,-0.411014011597407,1.08836542129995,-0.00631621940193781,0.39944840905418,1.02880758768163,0.948952880841903
0.20741947100648,-2.38912027509694,-0.371896685954459,-0.108963560318517,-0.319560028033841,0.584310290792958,0.0102910557190293,-0.953017148408515,-0.0721070964438684,-0.105638367299142,-0.844087279518332,-1.1020725258219
0.858908107348247,1.53724112697219,0.376083479466573,-1.4858069095433,-0.48035028057428,-0.495288909155101,0.10755269137694,-0.378781044822766,-0.418764441642723,1.26467416399238,-0.822518623534885,-0.905853191991679
-2.08999350996782,-8.43379301341186,-1.33800059724352,-0.18024714449977,-0.56837919415306,0.613974594684823,-0.312146543053421,0.864699590291133,0.595556681382648,0.731240643787797,-0.227809654385471,0.679980583151454
0.705487508203431,7.08413685331823,-1.21303146872255,0.545742768708561,-0.854250741131277,-1.43310106714318,0.246346453456612,-0.705286015571598,0.270764774938893,-0.826321300168559,0.259252857425467,-0.586145314946474
0.842327648913806,6.11961307842977,-1.72031845793018,-1.7289957243745,-1.02092772519266,0.333169146446613,-1.22999675017023,-0.243536317637924,-1.84818956786221,-2.23021279887261,-0.734603383006481,-1.20093889227915
-3.68893513655738,-5.3785253621535,0.319935075972012,-1.3635429627011,-1.86794789832598,-1.28495145339768,-1.22652391589644,-1.02000469275891,-1.79531710495259,-1.03985210622203,-1.85865859845167,0.293567613107735
-5.33552654499609,-12.35117460193,-1.85143566977638,-0.152645918955551,-1.35255720089233,-1.09516919363401,0.763906972839033,-1.94298946307089,-0.619264388950902,-0.972546661822649,-1.76129675179166,0.345907894261099
0.620507485004724,0.0640678796560739,-0.880525015377699,-0.0521296353747402,1.16246745327742,-0.875763557225767,0.032889588069058,0.244537767792967,-0.387797743958842,0.265997902840233,-0.353603765076623,-0.501549678473489
2.12845885504817,10.8220399205712,-0.0693219300334245,-1.54562313139567,1.05170063772668,1.76396927014349,-0.263728195828495,-0.649029740867493,-1.4993019062474,-0.184539264330187,0.183523293265884,-1.38677310016325
